date,capital,position,position_value,total_assets,signal,strategy,dataset
2018-04-30,92186.10061773223,2361,10277.894054528271,102463.9946722605,buy,MACD Hist,train
2018-05-01,92186.10061773223,2361,10385.699843013506,102571.80046074573,buy,MACD Hist,train
2018-05-02,92186.10061773223,2361,10403.401911199193,102589.50252893142,buy,MACD Hist,train
2018-05-03,92186.10061773223,2361,10339.4677087419,102525.56832647412,buy,MACD Hist,train
2018-05-04,92186.10061773223,2361,10333.483738585106,102519.58435631733,buy,MACD Hist,train
2018-05-07,92186.10061773223,2361,10296.598671319083,102482.6992890513,buy,MACD Hist,train
2018-05-08,92186.10061773223,2361,10106.75472758047,102292.8553453127,buy,MACD Hist,train
2018-05-09,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-10,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-11,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-14,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-15,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-16,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-17,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-18,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-21,102248.56314163822,0,0.0,102248.56314163822,sell,MACD Hist,train
2018-05-22,92026.96980131905,2381,10221.593340319176,102248.56314163822,buy,MACD Hist,train
2018-05-23,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-24,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-25,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-28,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-29,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-30,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-05-31,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-01,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-04,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-05,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-06,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-07,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-08,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-11,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-12,101917.6909822727,0,0.0,101917.6909822727,sell,MACD Hist,train
2018-06-13,91728.28606622119,2503,10189.404916051513,101917.6909822727,buy,MACD Hist,train
2018-06-14,91728.28606622119,2503,10268.649788477702,101996.9358546989,buy,MACD Hist,train
2018-06-15,91728.28606622119,2503,10320.496669654633,102048.78273587582,buy,MACD Hist,train
2018-06-18,91728.28606622119,2503,10482.609440898375,102210.89550711957,buy,MACD Hist,train
2018-06-19,91728.28606622119,2503,10430.145512809964,102158.43157903115,buy,MACD Hist,train
2018-06-20,91728.28606622119,2503,10561.438621724372,102289.72468794556,buy,MACD Hist,train
2018-06-21,91728.28606622119,2503,10721.25935428202,102449.54542050321,buy,MACD Hist,train
2018-06-22,91728.28606622119,2503,10903.230697475426,102631.51676369662,buy,MACD Hist,train
2018-06-25,91728.28606622119,2503,10789.031343955301,102517.31741017649,buy,MACD Hist,train
2018-06-26,91728.28606622119,2503,10859.485588301868,102587.77165452307,buy,MACD Hist,train
2018-06-27,91728.28606622119,2503,10506.113452154863,102234.39951837606,buy,MACD Hist,train
2018-06-28,91728.28606622119,2503,10327.796959284657,102056.08302550585,buy,MACD Hist,train
2018-06-29,91728.28606622119,2503,10171.851673743553,101900.13773996475,buy,MACD Hist,train
2018-07-02,102086.4345898672,0,0.0,102086.4345898672,sell,MACD Hist,train
2018-07-03,91878.23695916541,2425,10208.197630701794,102086.4345898672,buy,MACD Hist,train
2018-07-04,91878.23695916541,2425,10380.473754732908,102258.71071389833,buy,MACD Hist,train
2018-07-05,91878.23695916541,2425,10452.838832715912,102331.07579188133,buy,MACD Hist,train
2018-07-06,91878.23695916541,2425,10368.365980351982,102246.6029395174,buy,MACD Hist,train
2018-07-09,91878.23695916541,2425,10259.556705299976,102137.7936644654,buy,MACD Hist,train
2018-07-10,91878.23695916541,2425,10185.308524491898,102063.5454836573,buy,MACD Hist,train
2018-07-11,91878.23695916541,2425,10332.654949611844,102210.89190877725,buy,MACD Hist,train
2018-07-12,91878.23695916541,2425,10389.980469191058,102268.21742835647,buy,MACD Hist,train
2018-07-13,91878.23695916541,2425,10309.163227722798,102187.4001868882,buy,MACD Hist,train
2018-07-16,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-17,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-18,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-19,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-20,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-23,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-24,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-25,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-26,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-27,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-30,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-07-31,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-01,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-02,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-03,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-06,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-07,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-08,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-09,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-10,102044.16316399307,0,0.0,102044.16316399307,sell,MACD Hist,train
2018-08-13,91839.78167445642,2458,10204.381489536647,102044.16316399307,buy,MACD Hist,train
2018-08-14,91839.78167445642,2458,10180.730756036332,102020.51243049274,buy,MACD Hist,train
2018-08-15,91839.78167445642,2458,10186.69045083473,102026.47212529115,buy,MACD Hist,train
2018-08-16,91839.78167445642,2458,9998.361301710018,101838.14297616643,buy,MACD Hist,train
2018-08-17,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-20,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-21,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-22,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-23,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-24,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-27,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-28,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-29,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-30,101672.44485128784,0,0.0,101672.44485128784,sell,MACD Hist,train
2018-08-31,91505.96533296758,2529,10166.479518320262,101672.44485128784,buy,MACD Hist,train
2018-09-03,91505.96533296758,2529,10128.766751628405,101634.73208459598,buy,MACD Hist,train
2018-09-04,91505.96533296758,2529,10444.319132163595,101950.28446513118,buy,MACD Hist,train
2018-09-05,91505.96533296758,2529,10488.714804804567,101994.68013777214,buy,MACD Hist,train
2018-09-06,91505.96533296758,2529,10462.100429699873,101968.06576266745,buy,MACD Hist,train
2018-09-07,91505.96533296758,2529,10436.511304991203,101942.47663795878,buy,MACD Hist,train
2018-09-10,91505.96533296758,2529,10494.41456587032,102000.3798988379,buy,MACD Hist,train
2018-09-11,91505.96533296758,2529,10406.907725617328,101912.87305858491,buy,MACD Hist,train
2018-09-12,91505.96533296758,2529,10652.089772641752,102158.05510560932,buy,MACD Hist,train
2018-09-13,91505.96533296758,2529,10671.184107931547,102177.14944089913,buy,MACD Hist,train
2018-09-14,91505.96533296758,2529,10653.087069040625,102159.05240200821,buy,MACD Hist,train
2018-09-17,91505.96533296758,2529,10620.957720953986,102126.92305392156,buy,MACD Hist,train
2018-09-18,91505.96533296758,2529,10623.815745159352,102129.78107812694,buy,MACD Hist,train
2018-09-19,91505.96533296758,2529,10521.324622697282,102027.28995566486,buy,MACD Hist,train
2018-09-20,91505.96533296758,2529,10583.038158130588,102089.00349109816,buy,MACD Hist,train
2018-09-21,91505.96533296758,2529,10755.883497462299,102261.84883042988,buy,MACD Hist,train
2018-09-24,91505.96533296758,2529,10509.387821234635,102015.35315420221,buy,MACD Hist,train
2018-09-25,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-09-26,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-09-27,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-09-28,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-01,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-02,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-03,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-04,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-05,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-08,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-09,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-10,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-11,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-12,101764.47962795776,0,0.0,101764.47962795776,sell,MACD Hist,train
2018-10-15,91590.19853460699,2442,10174.281093350764,101764.47962795774,buy,MACD Hist,train
2018-10-16,91590.19853460699,2442,10447.032498692733,102037.23103329971,buy,MACD Hist,train
2018-10-17,91590.19853460699,2442,10246.955062288407,101837.1535968954,buy,MACD Hist,train
2018-10-18,91590.19853460699,2442,10212.105864055622,101802.30439866261,buy,MACD Hist,train
2018-10-19,91590.19853460699,2442,10220.799501241358,101810.99803584834,buy,MACD Hist,train
2018-10-22,91590.19853460699,2442,10125.05055957717,101715.24909418415,buy,MACD Hist,train
2018-10-23,91590.19853460699,2442,10194.665572854961,101784.86410746195,buy,MACD Hist,train
2018-10-24,91590.19853460699,2442,10188.892664522318,101779.0911991293,buy,MACD Hist,train
2018-10-25,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-10-26,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-10-29,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-10-30,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-10-31,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-01,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-02,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-05,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-06,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-07,101472.26990677035,0,0.0,101472.26990677035,sell,MACD Hist,train
2018-11-08,91326.37168386173,2493,10145.898222908625,101472.26990677035,buy,MACD Hist,train
2018-11-09,91326.37168386173,2493,10045.113844200074,101371.4855280618,buy,MACD Hist,train
2018-11-12,91326.37168386173,2493,10065.61593960017,101391.9876234619,buy,MACD Hist,train
2018-11-13,91326.37168386173,2493,10220.683371890029,101547.05505575176,buy,MACD Hist,train
2018-11-14,91326.37168386173,2493,10079.38232524985,101405.75400911158,buy,MACD Hist,train
2018-11-15,91326.37168386173,2493,10157.55739093845,101483.92907480018,buy,MACD Hist,train
2018-11-16,91326.37168386173,2493,10140.680836359958,101467.05252022168,buy,MACD Hist,train
2018-11-19,91326.37168386173,2493,9866.541267533594,101192.91295139532,buy,MACD Hist,train
2018-11-20,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-21,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-22,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-23,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-26,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-27,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-28,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-29,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-11-30,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-12-03,101130.64942896545,0,0.0,101130.64942896545,sell,MACD Hist,train
2018-12-04,91018.14683145806,2592,10112.502597507402,101130.64942896547,buy,MACD Hist,train
2018-12-05,91018.14683145806,2592,10166.396372503055,101184.5432039611,buy,MACD Hist,train
2018-12-06,91018.14683145806,2592,10051.517983554817,101069.66481501287,buy,MACD Hist,train
2018-12-07,91018.14683145806,2592,10040.13054047061,101058.27737192866,buy,MACD Hist,train
2018-12-10,91018.14683145806,2592,10088.235658514548,101106.3824899726,buy,MACD Hist,train
2018-12-11,91018.14683145806,2592,9908.546009644078,100926.69284110214,buy,MACD Hist,train
2018-12-12,91018.14683145806,2592,9817.361704054327,100835.50853551239,buy,MACD Hist,train
2018-12-13,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-14,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-17,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-18,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-19,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-20,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-21,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-24,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-25,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-26,100814.1534075782,0,0.0,100814.1534075782,sell,MACD Hist,train
2018-12-27,90735.5823609197,2754,10078.571046658497,100814.1534075782,buy,MACD Hist,train
2018-12-28,90735.5823609197,2754,10034.400554259266,100769.98291517896,buy,MACD Hist,train
2018-12-31,90735.5823609197,2754,10027.976798933527,100763.55915985322,buy,MACD Hist,train
2019-01-01,90735.5823609197,2754,9814.673338693086,100550.25569961278,buy,MACD Hist,train
2019-01-02,100441.07591262876,0,0.0,100441.07591262876,sell,MACD Hist,train
2019-01-03,90397.17311203985,2881,10043.902800588907,100441.07591262876,buy,MACD Hist,train
2019-01-04,90397.17311203985,2881,10091.919379571762,100489.0924916116,buy,MACD Hist,train
2019-01-07,90397.17311203985,2881,10046.065455212729,100443.23856725257,buy,MACD Hist,train
2019-01-08,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-09,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-10,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-11,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-14,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-15,100196.00105227224,0,0.0,100196.00105227224,sell,MACD Hist,train
2019-01-16,90177.18783000305,2934,10018.813222269195,100196.00105227224,buy,MACD Hist,train
2019-01-17,90177.18783000305,2934,10009.571779547234,100186.75960955028,buy,MACD Hist,train
2019-01-18,90177.18783000305,2934,9929.039245278875,100106.22707528193,buy,MACD Hist,train
2019-01-21,90177.18783000305,2934,10194.141961730747,100371.32979173379,buy,MACD Hist,train
2019-01-22,90177.18783000305,2934,10417.120419959827,100594.30824996288,buy,MACD Hist,train
2019-01-23,90177.18783000305,2934,10308.568551228065,100485.75638123111,buy,MACD Hist,train
2019-01-24,90177.18783000305,2934,10539.258706476643,100716.44653647969,buy,MACD Hist,train
2019-01-25,90177.18783000305,2934,10295.21761873145,100472.4054487345,buy,MACD Hist,train
2019-01-28,90177.18783000305,2934,10079.886466970955,100257.07429697401,buy,MACD Hist,train
2019-01-29,90177.18783000305,2934,10179.450922775422,100356.63875277847,buy,MACD Hist,train
2019-01-30,90177.18783000305,2934,10146.162279217664,100323.35010922072,buy,MACD Hist,train
2019-01-31,90177.18783000305,2934,10282.957471115125,100460.14530111817,buy,MACD Hist,train
2019-02-01,90177.18783000305,2934,10295.045848876252,100472.2336788793,buy,MACD Hist,train
2019-02-04,90177.18783000305,2934,10234.63465302984,100411.82248303288,buy,MACD Hist,train
2019-02-05,90177.18783000305,2934,10153.204239772838,100330.39206977589,buy,MACD Hist,train
2019-02-06,90177.18783000305,2934,10231.224222791141,100408.41205279419,buy,MACD Hist,train
2019-02-07,90177.18783000305,2934,10068.856332056743,100246.0441620598,buy,MACD Hist,train
2019-02-08,90177.18783000305,2934,10082.115514278019,100259.30334428107,buy,MACD Hist,train
2019-02-11,90177.18783000305,2934,10029.95714038481,100207.14497038786,buy,MACD Hist,train
2019-02-12,90177.18783000305,2934,10159.46891203095,100336.656742034,buy,MACD Hist,train
2019-02-13,90177.18783000305,2934,10341.461937595039,100518.6497675981,buy,MACD Hist,train
2019-02-14,90177.18783000305,2934,10161.777824613879,100338.96565461693,buy,MACD Hist,train
2019-02-15,90177.18783000305,2934,10285.613700413644,100462.80153041669,buy,MACD Hist,train
2019-02-18,90177.18783000305,2934,10340.56381264568,100517.75164264873,buy,MACD Hist,train
2019-02-19,90177.18783000305,2934,10546.048855596593,100723.23668559964,buy,MACD Hist,train
2019-02-20,90177.18783000305,2934,10721.617820060952,100898.80565006401,buy,MACD Hist,train
2019-02-21,90177.18783000305,2934,10777.247723177701,100954.43555318075,buy,MACD Hist,train
2019-02-22,90177.18783000305,2934,10802.637138907128,100979.82496891018,buy,MACD Hist,train
2019-02-25,90177.18783000305,2934,10775.19969437464,100952.38752437769,buy,MACD Hist,train
2019-02-26,90177.18783000305,2934,10791.471650390265,100968.65948039331,buy,MACD Hist,train
2019-02-27,101182.74537862626,0,0.0,101182.74537862626,sell,MACD Hist,train
2019-02-28,91066.02460197764,2719,10116.72077664863,101182.74537862626,buy,MACD Hist,train
2019-03-01,91066.02460197764,2719,9910.690800106331,100976.71540208397,buy,MACD Hist,train
2019-03-04,91066.02460197764,2719,10124.603603162124,101190.62820513976,buy,MACD Hist,train
